assets/0/gameAbsolutePath,assets/0/fullAbsolutePath,region,regionRef,regions/0,regionRefs/0,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords/0,keywordRefs/0,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,supertype,type,collectible,set,associatedCardRefs/0,associatedCardRefs/1,subtypes/0,keywords/1,keywordRefs/1,associatedCardRefs/2,associatedCardRefs/3,associatedCardRefs/4,keywords/2,keywordRefs/2,regions/1,regionRefs/1,associatedCardRefs/5,associatedCardRefs/6,associatedCardRefs/7,associatedCardRefs/8,associatedCardRefs/9,associatedCardRefs/10
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ007.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ007-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,2,3,4,<link=vocab.Support><style=Vocab>Support</style></link>: Create 4 copies of the supported ally in your deck.,Support: Create 4 copies of the supported ally in your deck.,,,"The boom of the cannons drew crowds toward the plaza, eager to see the show. It would take them weeks to wash the last of the confetti from their hair.",SIXMOREVODKA,Parade Electrorig,01PZ007,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T10.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T10-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,5,5,"When you cast a spell, create a <link=keyword.Fleeting><sprite name=Fleeting><style=Keyword>Fleeting</style></link> Turret in hand with equal cost. Grant it +1|+1 and it costs 0.","When you cast a spell, create a Fleeting Turret in hand with equal cost. Grant it +1|+1 and it costs 0.",,,"""PROGRESSSSS!""",SIXMOREVODKA,Heimerdinger,01PZ056T10,Imbue,Imbue,,,None,None,YORDLE,Champion,Unit,false,Set1,01PZ056T3,01PZ056T1,YORDLE,,,01PZ056T4,01PZ056T7,01PZ056T8,,,Bandle City,BandleCity,01PZ056T9,01PZ056T2,01PZ056T6,01PZ056T5,01PZ015,01PZ056
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T7.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T7-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,2,2,1,,,,,"""Safety precautions for the laboratory! Recent postings have mentioned young Jayce's workshop was raided by thieves. Ha--local intruders, beware!""
- Heimerdinger's Lab Notes, Vol. 2",SIXMOREVODKA,Mk2: Evolution Turret,01PZ056T7,Tough,Tough,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T9.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T9-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,4,4,1,,,,,"""PROGRESS CONTINUES! I have finally found a way to combine the raw power of hexenergy with my ball tosser! I present, the STORMLOBBER! Now to sleep.""
- Heimerdinger's Lab Notes, Vol. 4",SIXMOREVODKA,Mk4: Stormlobber,01PZ056T9,Overwhelm,Overwhelm,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T3.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T3-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,8,0,"Draw 3, then reduce those cards' costs by 1.
Create a <link=card.level1><style=AssociatedCard>Heimerdinger</style></link> in your deck.","Draw 3, then reduce those cards' costs by 1.
Create a Heimerdinger in your deck.",,,"PROGRESS DAY!
Celebrate at the PLAZA OF THE SUN GATES!
See HEXTECH WONDERS!
Gasp at the DARING PORO!
Hear the MAN OF TOMORROW speak on the STATE OF TODAY!
FREE entry! 
Piltovan children welcome!",Kudos Productions,Heimerdinger's Progress Day!,01PZ056T3,Burst,Burst,Burst,Burst,None,None,,Champion,Spell,false,Set1,01PZ056,01PZ056T10,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T8.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T8-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,3,1,,,,,"""Ah, the sweet smell of science! I have successfully upgraded my turrets! I must say... this model's appearance sends hypothermic waves through my vertebrae! Brr!""
- Heimerdinger's Lab Notes, Vol. 3",SIXMOREVODKA,Mk3: Apex Turret,01PZ056T8,Fearsome,Fearsome,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T2.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T2-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,5,5,1,,,,,"""After a few production issues--propulsion and guidance, predominantly--I am ready to unveil my PROPELLED COMBUSTIBLES! ...must work on a better name.""
- Heimerdinger's Lab Notes, Vol. 5",SIXMOREVODKA,Mk5: Rocket Blaster,01PZ056T2,Quick Attack,QuickStrike,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T5.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T5-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,7,7,1,,,,,"""I dreamt of a great mechanical beast, obeying my every command! I MUST realize this vision. First, stability tests, then ordnance and armor evaluation...""
- Heimerdinger's Lab Notes, Vol. 7",SIXMOREVODKA,Mk7: Armored Stomper,01PZ056T5,Barrier,Barrier,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,1,,,,,"""TODAY I EMBARK UPON A NEW SCIENTIFIC ADVENTURE: AUTOMATONS! As the saying goes, it takes a great mind to create great things! Who said that, you ask? Why, ME!""
- Heimerdinger's Lab Notes, Preface",SIXMOREVODKA,Mk0: Windup Shredder,01PZ056T1,Challenger,Challenger,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T4.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T4-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,1,1,,,,,"""It occurred to me earlier that--with only two hands--I can only maximally operate two wrenches! My solution: MORE HANDS. Oho! I jest. A WRENCHBOT!""
- Heimerdinger's Lab Notes, Vol. 1",SIXMOREVODKA,Mk1: Wrenchbot,01PZ056T4,,,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T6.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ056T6-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,6,6,1,,,,,"""I seem to have misplaced my latest work. And my mezzanine. I'm concerned about my bot, but the shrieking from the ceramics research laboratory gives me hope!""
- Heimerdinger's Lab Notes, Vol. 6",SIXMOREVODKA,Mk6: Floor-B-Gone,01PZ056T6,Elusive,Elusive,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ018.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ018-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,2,1,,,,,How does she aim? That's an excellent question.,SIXMOREVODKA,Academy Prodigy,01PZ018,Quick Attack,QuickStrike,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ019.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ019-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,2,2,1,"When I'm summoned, refill 2 spell mana.","When I'm summoned, refill 2 spell mana.",,,"Not everyone is cut out to further progress in Piltover immediately. Some need a little guidance--those who look at invention through the wrong lens, for instance.",SIXMOREVODKA,Eager Apprentice,01PZ019,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ025.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ025-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,3,3,"When you cast a spell, plant 3 <link=card.shuffle><style=AssociatedCard>Poison Puffcaps</style></link> on random cards in the enemy deck.","When you cast a spell, plant 3 Poison Puffcaps on random cards in the enemy deck.",,,"""These any good?""
""Of course! They're all top notch! Spoke to them myself!""
""Okay hand em--wait what?""
""Mmhmm! Getting married, this one!""
""How many have you had...?""
""--to a barnacle!""",SIXMOREVODKA,Puffcap Peddler,01PZ025,Imbue,Imbue,,,COMMON,Common,,,Unit,true,Set1,01PZ022,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ048.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ048-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,6,9,6,<link=keyword.PlaySkillMark><sprite name=SkillMark><style=Keyword>Play</style></link>: <link=keyword.Obliterate><style=Keyword>Obliterate</style></link> the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,Play: Obliterate the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,,,"""The narrow-minded Piltovans know only gears and metal, and cannot appreciate the delicate art in every stem, every petal, every cell of my cultivair. I will craft them an undeservedly graceful doom.""",SIXMOREVODKA,Corina Veraza,01PZ048,,,,,EPIC,Epic,,,Unit,true,Set1,01PZ048T1,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ048T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ048T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,0,<link=keyword.Obliterate><style=Keyword>Obliterate</style></link> the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,Obliterate the top 5 cards of your deck to deal 1 to all enemies and the enemy Nexus for each spell obliterated.,,,"""I told them that every achievement had its cost. I didn't tell them who would pay it."" - Corina Veraza",Kudos Productions,Magnum Opus,01PZ048T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ032.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ032-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,1,1,,,,,Everyone tries to chase it down. Poor little thing just wants to play in puddles!,SIXMOREVODKA,Scrap Scuttler,01PZ032,,,,,None,None,,,Unit,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ015.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ015-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,8,8,8,,,,,"""IT'S FINALLY COMPLETE! SIX-HUNDRED AND FIFTY-TWO FEET OF ROTARY-TEMPERED, HEX-PLATED, QUADRANIUM-CELL-POWERED STOMPING!!! My finest work, if I daresaysomyself.""
- Heimerdinger's Lab Notes, Vol. 8",SIXMOREVODKA,T-Hex,01PZ015,,,,,None,None,TECH,,Unit,false,Set1,,,TECH,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ022.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ022-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,0,Deal 1 to your Nexus.,Deal 1 to your Nexus.,,,"""Pop goes the puffcap, pop goes the puffcap,
Ow ow ow, ow ow ow!
Pop goes the puffcap, pop goes the puffcap,
Down we go, down we go!""
- Zaunite nursery rhyme",SIXMOREVODKA,Poison Puffcap,01PZ022,Trap,Autoplay,,,None,None,,,Trap,false,Set1,01PZ008,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ028.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ028-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,1,0,"When cast or discarded, summon a <link=card.summon><style=AssociatedCard>Scrap Scuttler</style></link>.","When cast or discarded, summon a Scrap Scuttler.",,,"With a handful of scrap and mere moments left, the young inventor recalled an unusual source of inspiration: a creature she once saw scuttling along the rivers of a distant jungle.",Kudos Productions,Jury-Rig,01PZ028,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,01PZ032,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ050.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ050-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,3,0,Give an ally +4|+0 and <link=keyword.Quick Strike><sprite name=QuickStrike><style=Keyword>Quick Attack</style></link> this round.,Give an ally +4|+0 and Quick Attack this round.,,,"""It kinda tickles when it starts to glow. That's normal... right?"" - Ezreal",Original Force,Rising Spell Force,01PZ050,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ054.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ054-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,2,3,<link=keyword.AttackSkillMark><sprite name=SkillMark><style=Keyword>Attack</style></link>: Deal 2 to the enemy Nexus.,Attack: Deal 2 to the enemy Nexus.,,,"""You sure about this?""
""Nope.""
""You were supposed to say 'yes'.""
""You weren't supposed to ask.""",SIXMOREVODKA,Boomcrew Rookie,01PZ054,,,,,COMMON,Common,,,Unit,true,Set1,01PZ054T1,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ054T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ054T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,0,Deal 2 to the enemy Nexus.,Deal 2 to the enemy Nexus.,,,"""Time to go!"" - Boomcrew Rookie",Kudos Productions,Undermine,01PZ054T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ030.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ030-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,4,3,<link=keyword.PlaySkillMark><sprite name=SkillMark><style=Keyword>Play</style></link>: Pick a follower. Transform me into an exact copy of it.,Play: Pick a follower. Transform me into an exact copy of it.,,,"""Hello, fellow Chem-Barons!""",SIXMOREVODKA,Shady Character,01PZ030,,,,,RARE,Rare,YORDLE,,Unit,true,Set1,01PZ030T1,,YORDLE,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ030T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ030T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,0,Pick a follower. Transform me into an exact copy of it.,Pick a follower. Transform me into an exact copy of it.,,,Definitely not a pair of yordles in a suit.,Kudos Productions,Impersonate,01PZ030T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ017.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ017-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,3,2,"When I'm summoned, summon 2 <link=card.create><style=AssociatedCard>Caustic Casks</style></link>.","When I'm summoned, summon 2 Caustic Casks.",,,"""Ziel sent ya? I told him, what's his is his. Can't refund somethin' I ain't ever seen before, can I? But, as it happens, I just received a batch of new casks I could be persuaded to part with...""",SIXMOREVODKA,Used Cask Salesman,01PZ017,,,,,COMMON,Common,,,Unit,true,Set1,01PZ047,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ038.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ038-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,4,3,3,<link=vocab.Play><style=Vocab>Play</style></link>: Discard a card to draw 1.,Play: Discard a card to draw 1.,,,"In the Sump, waste is never wasted.",SIXMOREVODKA,Sump Dredger,01PZ038,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,3,3,<link=vocab.NexusStrike><style=Vocab>Nexus Strike</style></link>: Create a <link=keyword.Fleeting><sprite name=Fleeting><style=Keyword>Fleeting</style></link> <link=card.create><style=AssociatedCard>Mystic Shot</style></link> in hand.,Nexus Strike: Create a Fleeting Mystic Shot in hand.,You've targeted enemies 6+ times<style=Variable></style>.,You've targeted enemies 6+ times.,"""Goggles? Check. Scarf? Check. Awesome gauntlet-with-magical-properties-that-I-totally understand? Check, check, aaaand check!""",SIXMOREVODKA,Ezreal,01PZ036,Elusive,Elusive,,,Champion,Champion,,Champion,Unit,true,Set1,01PZ036T2,01PZ036T1,,,,01PZ052,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,2,3,4,"<link=vocab.NexusStrike><style=Vocab>Nexus Strike</style></link>: Create a <link=keyword.Fleeting><sprite name=Fleeting><style=Keyword>Fleeting</style></link> <link=card.create><style=AssociatedCard>Mystic Shot</style></link> in hand.
When you cast a spell, deal 1 to the enemy Nexus. If it targeted an enemy, deal 2 to the enemy Nexus instead.","Nexus Strike: Create a Fleeting Mystic Shot in hand.
When you cast a spell, deal 1 to the enemy Nexus. If it targeted an enemy, deal 2 to the enemy Nexus instead.",,,"""Impossible is my favorite kind of possible!""",SIXMOREVODKA,Ezreal,01PZ036T1,Elusive,Elusive,,,None,None,,Champion,Unit,false,Set1,01PZ052,01PZ036,,Imbue,Imbue,01PZ036T2,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036T2.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ036T2-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,2,0,"Deal 2 to anything.
Create an <link=card.level1><style=AssociatedCard>Ezreal</style></link> in your deck.","Deal 2 to anything.
Create an Ezreal in your deck.",,,"""I. Never. Miss. But I have been known to fire a warning shot or two..."" - Ezreal",Max Grecke,Ezreal's Mystic Shot,01PZ036T2,Fast,Fast,Fast,Fast,None,None,,Champion,Spell,false,Set1,01PZ036,01PZ036T1,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ035.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ035-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,5,6,5,"When I'm targeted and survive, draw 1.","When I'm targeted and survive, draw 1.",,,"Heir apparent to Piltover's prestigious Clan Medarda, Jae preferred hunting ancient artifacts over managing the family business... much to his father's chagrin.",SIXMOREVODKA,Jae Medarda,01PZ035,,,,,EPIC,Epic,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ010.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ010-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,1,0,Plant 5 <link=card.shuffle><style=AssociatedCard>Poison Puffcaps</style></link> on random cards in the enemy deck.,Plant 5 Poison Puffcaps on random cards in the enemy deck.,,,"First is the soft thump as the puffcap pops. Next, searing, debilitating pain. Finally, the distant sound of giggles...",Kudos Productions,Mushroom Cloud,01PZ010,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,01PZ022,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ045.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ045-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,2,1,1,<link=vocab.Play><style=Vocab>Play</style></link>: Discard a card to draw 1.,Play: Discard a card to draw 1.,,,"""You'd think the sumprats would look after their own.""
""Too busy basking in their self-pity, brother.""
""Shame. Ah... have you seen my purse?""",SIXMOREVODKA,Zaunite Urchin,01PZ045,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ013T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ013T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,0,0,Discard your hand. Draw 3. Deal 3 to an enemy.,Discard your hand. Draw 3. Deal 3 to an enemy.,,,"Progress, whatever the price.",Rafael Zanchetin,Reckless Research,01PZ013T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ002.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ002-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,3,4,2,"When I'm summoned, create in hand a random card from your regions for each <link=card.me><style=AssociatedCard>Back Alley Barkeep</style></link> you've summoned this game. <style=Variable></style>","When I'm summoned, create in hand a random card from your regions for each Back Alley Barkeep you've summoned this game. ",,,"""Yeah mate, it's got a slight kick the same way the Sump's got a slight smell. Bucket's by the songspinner.""",SIXMOREVODKA,Back Alley Barkeep,01PZ002,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ004.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ004-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,7,0,"Deal 3 to an enemy or the enemy Nexus, 2 to another, and 1 to another.","Deal 3 to an enemy or the enemy Nexus, 2 to another, and 1 to another.",,,"""When you've got talent, there's no such thing as a lucky shot."" - Ezreal",Max Grecke,Trueshot Barrage,01PZ004,Slow,Slow,Slow,Slow,EPIC,Epic,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ020.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ020-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,1,1,1,,,,,"Her first launch was pure accident: she slipped inside a Progress Day cannon while preening herself. Now she's the toast of Piltover, arcing across the sky to the adoring gasps of the crowds below.",SIXMOREVODKA,Daring Poro,01PZ020,Elusive,Elusive,,,COMMON,Common,PORO,,Unit,true,Set1,,,PORO,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ046.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ046-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,1,0,Pick a card in hand. Create 4 exact copies of it in your deck.,Pick a card in hand. Create 4 exact copies of it in your deck.,,,Imitation is the sincerest form of thievery.,Kudos Productions,Counterfeit Copies,01PZ046,Burst,Burst,Burst,Burst,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ052.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ052-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,2,0,Deal 2 to anything.,Deal 2 to anything.,,,"""I. Never. Miss. But I have been known to fire a warning shot or two..."" - Ezreal",Max Grecke,Mystic Shot,01PZ052,Fast,Fast,Fast,Fast,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ033.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ033-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,5,0,"If you've played <style=Variable>20</style> cards with different names this game, summon <link=card.summon><style=AssociatedCard>Catastrophe</style></link>. <style=Variable></style>","If you've played 20 cards with different names this game, summon Catastrophe. ",,,"""In the end, all of us who worked toward von Yipp's vision were deceived. We knew not what we wrought--what terrible power we would unleash."" - Piltovan Project engineer",Kudos Productions,Purrsuit of Perfection,01PZ033,Slow,Slow,Slow,Slow,EPIC,Epic,,,Spell,true,Set1,01PZ033T1,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ033T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ033T1-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,30,1,30,,,,,Your end is MEOW.,SIXMOREVODKA,Catastrophe,01PZ033T1,Overwhelm,Overwhelm,,,None,None,,,Unit,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ005.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01PZ005-full.png,Piltover & Zaun,PiltoverZaun,Piltover & Zaun,PiltoverZaun,0,6,0,Transform a follower into an exact copy of another follower.,Transform a follower into an exact copy of another follower.,,,"""YOU KEPT SAYING YOU WANTED TO LOSE WEIGHT.""
""SO YOU TURNED ME INTO A YORDLE?!""
""YOU LOST WEIGHT!""
""...I'M ALSO A YORDLE!""",Kudos Productions,Hextech Transmogulator,01PZ005,Fast,Fast,Fast,Fast,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
